Agency Name,Location Name,Address,City,Zip code,County,Congress Dist,Congressional Full Name,Rep Dist,Rep Full Name,Senate Dist,Senator Full Name,Bldg Status,Year Acquired,Year Constructed,Square Footage,Total Floors,Floors Above Grade,Floors Below Grade,Usage Description,Usage Description 2,Usage Description 3
Department of Natural Resources,Rice Lake Conservation Area - Fulton County,R. R. #3,Canton,61520,Fulton,17,Cheri Bustos,91,Unes Michael D.,46,David Koehler,In Use,1959.0,1959.0,2484,2,2,0,Assembly,Storage,Not provided
Department of Natural Resources,Union County Conservation Area,R. R. 2,Jonesboro,62952,Union,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1995.0,1996.0,2570,1,1,0,Business,Business,Not provided
Department of Natural Resources,Union County Conservation Area,R. R. 2,Jonesboro,62952,Union,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1966.0,1966.0,120,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Union County Conservation Area,R. R. 2,Jonesboro,62952,Union,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1955.0,1955.0,108,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Union County Conservation Area,R. R. 2,Jonesboro,62952,Union,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1955.0,1955.0,108,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,CACHE RIVER NA(BUTLND SWP),"Rr #2, Box 2",Belknap,62908,Johnson,15,John Shimkus,118,Phelps Brandon W.,59,Dale Fowler,In Use,1955.0,1955.0,1980,1,1,0,Industrial,Business,Not provided
Department of Natural Resources,CACHE RIVER NA(BUTLND SWP),"Rr #2, Box 2",Belknap,62908,Johnson,15,John Shimkus,118,Phelps Brandon W.,59,Dale Fowler,In Use,1955.0,1955.0,1968,1,1,0,Residential,Residential,Not provided
Department of Natural Resources,Little Grassy Fish Hatchery - Williamson County,"Rt 1, Box 429",Carbondale,62901,Williamson,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1963.0,1963.0,3000,1,1,0,Industrial,Unusual,Business
Department of Natural Resources,Little Grassy Fish Hatchery - Williamson County,"Rt 1, Box 429",Carbondale,62901,Williamson,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1964.0,1964.0,860,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Little Grassy Fish Hatchery - Williamson County,"Rt 1, Box 429",Carbondale,62901,Williamson,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1986.0,1986.0,2200,3,2,1,Residential,Residential,Not provided
Department of Natural Resources,Little Grassy Fish Hatchery - Williamson County,"Rt 1, Box 429",Carbondale,62901,Williamson,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1964.0,1964.0,2000,1,1,0,Residential,Residential,Not provided
Department of Natural Resources,Little Grassy Fish Hatchery - Williamson County,"Rt 1, Box 429",Carbondale,62901,Williamson,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1980.0,1980.0,400,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Little Grassy Fish Hatchery - Williamson County,"Rt 1, Box 429",Carbondale,62901,Williamson,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1994.0,1994.0,5000,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Marshall State Fish & Wildlife Area,R. R. 1 Box 238,Lacon,61540,Marshall,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1990.0,1990.0,480,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Marshall State Fish & Wildlife Area,R. R. 1 Box 238,Lacon,61540,Marshall,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1996.0,1996.0,128,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Marshall State Fish & Wildlife Area,R. R. 1 Box 238,Lacon,61540,Marshall,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1999.0,1999.0,96,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Marshall State Fish & Wildlife Area,R. R. 1 Box 238,Lacon,61540,Marshall,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1999.0,1999.0,96,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Kaskaskia River Fish & Wildlife Area - Randolph County,"Rt. 1, Box 49",Baldwin,62217,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1980.0,1980.0,300,1,1,0,Business,Business,Not provided
Department of Natural Resources,Kaskaskia River Fish & Wildlife Area - Randolph County,"Rt. 1, Box 49",Baldwin,62217,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,18,1,1,0,Business,Business,Not provided
Department of Natural Resources,Kaskaskia River Fish & Wildlife Area - Randolph County,"Rt. 1, Box 49",Baldwin,62217,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,2160,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Kaskaskia River Fish & Wildlife Area - Randolph County,"Rt. 1, Box 49",Baldwin,62217,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1989.0,1989.0,1815,1,1,0,Industrial,Industrial,Business
Department of Natural Resources,Kaskaskia River Fish & Wildlife Area - Randolph County,"Rt. 1, Box 49",Baldwin,62217,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,150,1,1,0,Business,Business,Not provided
Department of Natural Resources,Kaskaskia River Fish & Wildlife Area - Randolph County,"Rt. 1, Box 49",Baldwin,62217,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,132,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Banner Marsh FWA - Peoria & Fulton Counties,R.r. #1,Glasford,61533,Fulton,17,Cheri Bustos,91,Unes Michael D.,46,David Koehler,In Use,1958.0,1958.0,2400,1,1,0,Business,Industrial,Not provided
Department of Natural Resources,Banner Marsh FWA - Peoria & Fulton Counties,R.r. #1,Glasford,61533,Fulton,17,Cheri Bustos,91,Unes Michael D.,46,David Koehler,In Use,1958.0,1958.0,400,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Box 52,Depue,61322,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1940.0,1940.0,35,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Box 52,Depue,61322,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1993.0,1993.0,1740,1,1,0,Residential,Residential,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Box 52,Depue,61322,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1993.0,1993.0,3200,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Box 52,Depue,61322,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1940.0,1940.0,3100,2,2,0,Storage,Storage,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Box 52,Depue,61322,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1948.0,1948.0,103,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Box 52,Depue,61322,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1964.0,1964.0,720,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Lake DePue Fish & Wildlife Area,Rt 29 1/4 Mile S. I 180 Kentvl,Tiskilwa,61356,Bureau,18,Darin M. LaHood,73,Spain Ryan,37,Chuck Weaver,In Use,1930.0,1930.0,1200,2,2,0,Storage,Storage,Not provided
Department of Natural Resources,Donnelley Wildlife Area - Putnam County,Donnelley Wa & Lake Depue,Depue,61322,Putnam,16,Adam Kinzinger,76,Long Jerry Lee,38,Sue Rezin,In Use,1994.0,1994.0,1800,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Mermet Lake State Fish & Wildlife Area - Massac County,Rr #1,Oglesby,62908,Massac,15,John Shimkus,118,Phelps Brandon W.,59,Dale Fowler,In Use,1968.0,1968.0,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1988.0,1988.0,2250,2,2,0,Industrial,Industrial,Business
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1987.0,1987.0,100,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1987.0,1987.0,108,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1987.0,1987.0,384,1,1,0,Assembly,Assembly,Not provided
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1991.0,1991.0,384,1,1,0,Assembly,Assembly,Not provided
Department of Transportation,Bult Field,28261 S. Kedzie Avenue,Monee,60449,Will,2,Robin Kelly,79,Parkhurst Lindsay,40,Toi W. Hutchinson,In Use,2014.0,2006.0,22980,1,0,0,Storage,,
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1998.0,1998.0,384,1,1,0,Assembly,Assembly,Not provided
Department of Natural Resources,Coffeen Lake Fish & Wildlife Area - Montgomery County,"15048 N. 4th Avenue, Box 517",Coffeen,62017,Montgomery,13,Rodney L. Davis,95,Bourne Avery,48,Andy Manar,In Use,1999.0,1999.0,108,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Newton Lake Fish & Wildlife Area - Jasper County,Rt. #4,Newton,62448,Jasper,15,John Shimkus,109,Reis David B.,55,Dale A. Righter,In Use,1964.0,1964.0,576,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,World Shooting & Recreational Complex-Sparta,10410 County Road 18,Sparta,62260,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,2006.0,2006.0,75,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,Rr 1 Box 338,Bonnie,62816,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1977.0,1977.0,2700,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1952.0,1952.0,480,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1974.0,1974.0,1200,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1962.0,1962.0,4800,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Region V Office (Benton) - Franklin County,"Rr #4, Box 68",Benton,62812,Franklin,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,1937.0,1937.0,7714,4,3,1,Business,Business,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1996.0,1996.0,64,1,1,0,Business,Business,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1996.0,1996.0,64,1,1,0,Business,Business,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,20,1,1,0,Unusual,Unusual,Not provided
Department of Natural Resources,Ray Norbut State Fish and Wildlife Area (Pike Co. FWA),"R.r. #1, Box 54",Griggsville,62340,Pike,18,Darin M. LaHood,100,Davidsmeyer C. D.,50,Wm. Sam McCann,In Use,1990.0,1991.0,3136,3,2,1,Residential,Residential,Not provided
Department of Natural Resources,Ray Norbut State Fish and Wildlife Area (Pike Co. FWA),"R.r. #1, Box 54",Griggsville,62340,Pike,18,Darin M. LaHood,100,Davidsmeyer C. D.,50,Wm. Sam McCann,In Use,1990.0,1991.0,1800,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Rend Lake Fish and Wildlife Area - Jefferson County,"Rr 1,box 338",Bonnie,62812,Jefferson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,nan,nan,900,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Region V Office (Benton) - Franklin County,"Rr #4, Box 68",Rushville,62812,Franklin,12,Mike Bost,117,Severin Dave,59,Dale Fowler,In Use,nan,nan,4480,1,1,0,Assembly,Assembly,Not provided
Department of Natural Resources,Big River State Forest - Henderson County,Rr 1 Box 118,Keithsburg,61442,Henderson,17,Cheri Bustos,94,Frese Randy E.,47,Jil Tracy,In Use,1976.0,1976.0,2400,1,1,0,Industrial,Industrial,Not provided
Department of Transportation,Bult Field,28261 W. Kedzie Avenue,Monee,60449,Will,2,Robin Kelly,79,Parkhurst Lindsay,40,Toi W. Hutchinson,In Use,2014.0,2006.0,23040,1,0,0,Storage,,
Department of Natural Resources,Big River State Forest - Henderson County,Rr 1 Box 118,Keithsburg,61442,Henderson,17,Cheri Bustos,94,Frese Randy E.,47,Jil Tracy,In Use,1975.0,1975.0,960,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Big River State Forest - Henderson County,Rr 1 Box 118,Keithsburg,61442,Henderson,17,Cheri Bustos,94,Frese Randy E.,47,Jil Tracy,In Use,1975.0,1975.0,1008,1,1,0,Residential,Residential,Not provided
Department of Natural Resources,Big River State Forest - Henderson County,Rr 1 Box 118,Keithsburg,61442,Henderson,17,Cheri Bustos,94,Frese Randy E.,47,Jil Tracy,In Use,1974.0,1974.0,2400,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1973.0,1973.0,1900,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1980.0,1980.0,230,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1979.0,1979.0,1900,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1940.0,1940.0,1600,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1953.0,1953.0,11000,3,2,1,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1986.0,1986.0,3000,2,1,1,Residential,Residential,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1974.0,1974.0,1700,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1940.0,1940.0,1700,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1930.0,1930.0,120,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1987.0,1987.0,720,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Mason State Forest Tree Nursery - Mason County,Rr 1 Box 235,Topeka,61567,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1940.0,1940.0,400,1,1,0,Storage,Storage,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,25410 Fish Hatchery Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1992.0,1992.0,4712,1,1,0,Industrial,Industrial,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,5 Miles West On Oil Well Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1982.0,1980.0,36000,4,3,1,Industrial,Industrial,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,5 Miles West On Oil Well Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1984.0,1984.0,3136,3,2,1,Residential,Residential,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,5 Miles West On Oil Well Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1984.0,1984.0,3136,3,2,1,Residential,Residential,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,5 Miles West On Oil Well Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1986.0,1986.0,3136,3,2,1,Residential,Residential,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,5 Miles West On Oil Well Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1986.0,1986.0,3136,3,2,1,Residential,Residential,Not provided
Department of Natural Resources,Jake Wolf Memorial Hatchery - Mason County,5 Miles West On Oil Well Road,Manito,61546,Mason,18,Darin M. LaHood,93,Hammond Norine K.,47,Jil Tracy,In Use,1992.0,1992.0,4712,1,1,0,Storage,Storage,Not provided
